candidate_id,name,parent_place,phone,address,lat,lng,center_role,type,coverage_scope,detail_location,operating_hours,handoff_available,inquiry_available,website,source_type,source_url,verification_status,confidence_score,notes
kakao_393151237,숭실대학교 생활관 휴게실,숭실대학교,,서울 동작구 상도로 369,37.4950187016343,126.960421262387,,,,,,,,http://place.map.kakao.com/393151237,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 생활관; category=교육,학문 > 학교부속시설"
kakao_1400342941,우리은행 365코너 숭실대학교지점(점외),숭실대학교,,서울 동작구 상도로 369,37.4964286984401,126.955157578317,,,,,,,,http://place.map.kakao.com/1400342941,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 생활관; category=금융,보험 > 금융서비스 > 은행 > ATM"
kakao_23614746,숭실대학교 기숙사,숭실대학교,,서울 동작구 상도로 369,37.495099718145575,126.96020070929491,,,,,,,,http://place.map.kakao.com/23614746,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_12628558,중앙대학교 서울캠퍼스 블루미르홀,숭실대학교,02-820-6672,서울 동작구 흑석로 84,37.502665245846,126.956997274914,,,,,,,,http://place.map.kakao.com/12628558,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_8079386,중앙대학교 서울캠퍼스 글로벌하우스,숭실대학교,,서울 동작구 흑석로 84,37.5058863623945,126.954647502672,,,,,,,,http://place.map.kakao.com/8079386,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_22398704,중앙대학교 퓨처하우스,숭실대학교,02-811-8917,서울 동작구 흑석로13마길 21,37.5086922396469,126.960047591316,,,,,,,,http://place.map.kakao.com/22398704,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_1723064648,숭실대학교 에벤에셀하우스기숙사,숭실대학교,,서울 동작구 상도로31길 47,37.5068631458467,126.946277514522,,,,,,,,http://place.map.kakao.com/1723064648,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_198119321,발도스커피 중앙대기숙사점,숭실대학교,,서울 동작구 흑석로 84,37.502621990988,126.956979204751,,,,,,,,http://place.map.kakao.com/198119321,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,source_query=숭실대학교 기숙사; category=음식점 > 카페 > 발도스커피
kakao_17565593,총신대학교 여자기숙사,숭실대학교,,서울 동작구 사당로 143,37.48794775587757,126.96679091552522,,,,,,,,http://place.map.kakao.com/17565593,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 기숙사; category=교육,학문 > 학교부속시설"
kakao_17560789,총신대학교 남자기숙사,숭실대학교,,서울 동작구 사당로 143,37.48822259973423,126.96692082649601,,,,,,,,http://place.map.kakao.com/17560789,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 기숙사; category=교육,학문 > 학교부속시설"
kakao_21267662,구암지구대,숭실대학교,02-870-0850,서울 관악구 은천로 93,37.4871611068151,126.94490651575671,,,,,,,,http://place.map.kakao.com/21267662,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=숭실대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서 > 지구대"
kakao_1266238447,서울경찰청 유실물센터,연세대학교,02-700-2976,서울 서대문구 연희로11나길 32,37.5684460589558,126.928439375578,,,,,,,,http://place.map.kakao.com/1266238447,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 유실물; category=사회,공공기관 > 행정기관"
kakao_18121360,연세대학교 장애학생지원센터,연세대학교,02-2123-3633,서울 서대문구 연세로 50,37.5634240742752,126.938313946743,,,,,,,,http://place.map.kakao.com/18121360,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 학생지원센터; category=교육,학문 > 학교부속시설"
kakao_8476383,연세대학교 종합서비스센터,연세대학교,02-2123-3202,서울 서대문구 연세로 50,37.56640478605068,126.93873029157832,,,,,,,,http://place.map.kakao.com/8476383,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 종합서비스센터; category=교육,학문 > 학교부속시설"
kakao_431295925,서울시사회서비스원 서대문종합재가센터,연세대학교,,서울 서대문구 연희로 142,37.5699339755267,126.93370832306,,,,,,,,http://place.map.kakao.com/431295925,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 종합서비스센터; category=사회,공공기관 > 단체,협회 > 사회복지시설"
kakao_10750162,이화여자대학교 정문경비실,연세대학교,02-3277-4801,서울 서대문구 이화여대길 52,37.563594853009214,126.94476312526892,,,,,,,,http://place.map.kakao.com/10750162,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 경비실; category=교육,학문 > 학교부속시설"
kakao_23891194,성원상떼빌팰리스아파트 경비실,연세대학교,,서울 서대문구 연희로28길 35-28,37.5761138426917,126.938602340568,,,,,,,,http://place.map.kakao.com/23891194,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 경비실; category=서비스,산업 > 관리,운영 > 건물관리사무소"
kakao_26773283,연세대학교 경비실,연세대학교,,서울 서대문구 연세로 50,37.560370583795724,126.93658819360887,,,,,,,,http://place.map.kakao.com/26773283,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 경비실; category=서비스,산업 > 관리,운영 > 건물관리사무소"
kakao_26450620,대림아파트 경비실,연세대학교,,서울 서대문구 연희로32길 20,37.5759649048355,126.93638365689,,,,,,,,http://place.map.kakao.com/26450620,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 경비실; category=서비스,산업 > 관리,운영 > 건물관리사무소"
kakao_17559804,연세대학교 중앙도서관,연세대학교,02-2123-6100,서울 서대문구 연세로 50,37.56376396345552,126.93701202839732,,,,,,,,http://place.map.kakao.com/17559804,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 중앙도서관; category=교육,학문 > 학습시설 > 도서관"
kakao_8476510,연세대학교 신촌캠퍼스 학술문화처 도서관,연세대학교,02-2123-6100,서울 서대문구 연세로 50,37.563815285779896,126.93694746916778,,,,,,,,http://place.map.kakao.com/8476510,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 중앙도서관; category=교육,학문 > 학습시설 > 도서관"
kakao_1474884144,CU 연세대중앙도서관점,연세대학교,,서울 서대문구 연세로 50,37.56387205274105,126.93695534435058,,,,,,,,http://place.map.kakao.com/1474884144,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 중앙도서관; category=가정,생활 > 편의점 > CU"
kakao_17567423,연세대학교 무악학사4학사,연세대학교,02-2123-8419,서울 서대문구 연세로 50,37.5735300190403,126.939043680599,,,,,,,,http://place.map.kakao.com/17567423,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 생활관; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_27179048,연세대학교 신촌캠퍼스 우정원,연세대학교,02-2123-8419,서울 서대문구 연세로 50,37.5707840228003,126.93950323267,,,,,,,,http://place.map.kakao.com/27179048,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_55198681,연세대학교 SK글로벌하우스,연세대학교,,서울 서대문구 연세로 50,37.565679444069204,126.9440960357966,,,,,,,,http://place.map.kakao.com/55198681,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_17558465,연세대학교 제중학사,연세대학교,,서울 서대문구 연세로 50,37.5655210429803,126.944465148951,,,,,,,,http://place.map.kakao.com/17558465,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_1833944241,연세대학교 에비슨하우스,연세대학교,,서울 서대문구 연세로 50,37.56530377652864,126.94419705407746,,,,,,,,http://place.map.kakao.com/1833944241,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_1439861232,이화여자대학교 이하우스,연세대학교,,서울 서대문구 이화여대길 52,37.56623904308968,126.9503210495104,,,,,,,,http://place.map.kakao.com/1439861232,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_17559727,연세대학교 무악학사2학사,연세대학교,,서울 서대문구 연세로 50,37.57446884982913,126.93903272717615,,,,,,,,http://place.map.kakao.com/17559727,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_10932953,한국한성화교중고등학교 기숙사,연세대학교,,서울 서대문구 연희로 176,37.5723543748094,126.937613804442,,,,,,,,http://place.map.kakao.com/10932953,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_57629737,이화여자대학교 이하우스 202동,연세대학교,,서울 서대문구 이화여대길 52,37.56595061942735,126.95007222473237,,,,,,,,http://place.map.kakao.com/57629737,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_1645322567,양양학사,연세대학교,070-8670-2163,서울 서대문구 이화여대7길 36,37.5587937565945,126.943523970734,,,,,,,,http://place.map.kakao.com/1645322567,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_8009534,연희파출소,연세대학교,02-335-8304,서울 서대문구 연희로25길 73,37.570279486769,126.932874895907,,,,,,,,http://place.map.kakao.com/8009534,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서 > 파출소"
kakao_9106619,신촌지구대,연세대학교,02-335-8302,서울 서대문구 신촌역로 22,37.558550241684,126.943012589799,,,,,,,,http://place.map.kakao.com/9106619,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서 > 지구대"
kakao_7904518,북아현치안센터,연세대학교,,서울 서대문구 북아현로 59-1,37.5624514727764,126.955378359506,,,,,,,,http://place.map.kakao.com/7904518,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=연세대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서 > 치안센터"
kakao_424178464,청량종합도매시장 고객센터 화장실,고려대학교,,서울 동대문구 경동시장로 30-7,37.5819197295583,127.040870043463,,,,,,,,http://place.map.kakao.com/424178464,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 종합서비스센터; category=가정,생활 > 화장실"
kakao_9169493,서울특별시동부병원 총무팀,고려대학교,02-920-9201,서울 동대문구 무학로 124,37.5753399337838,127.031520370222,,,,,,,,http://place.map.kakao.com/9169493,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 총무팀; category=의료,건강 > 병원부속시설"
kakao_840726995,성신여자대학교 돈암수정캠퍼스 중문경비실,고려대학교,,서울 성북구 보문로34다길 2,37.590950864697646,127.02219590788195,,,,,,,,http://place.map.kakao.com/840726995,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경비실; category=서비스,산업 > 관리,운영 > 건물관리사무소"
kakao_364740556,종암SK아파트 102동 경비실,고려대학교,,서울 성북구 종암로24가길 53,37.60114482374322,127.03619118445316,,,,,,,,http://place.map.kakao.com/364740556,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경비실; category=서비스,산업 > 관리,운영 > 건물관리사무소"
kakao_23883993,고려대학교 서울캠퍼스 중앙도서관,고려대학교,02-3290-1492,서울 성북구 안암로 145,37.5908002633546,127.03409940361,,,,,,,,http://place.map.kakao.com/23883993,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 중앙도서관; category=교육,학문 > 학습시설 > 도서관"
kakao_1975971033,고려대학교 일반대학원,고려대학교,02-3290-5146,서울 성북구 안암로 145,37.5899571814423,127.033233975479,,,,,,,,http://place.map.kakao.com/1975971033,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 중앙도서관; category=교육,학문 > 학교 > 대학원"
kakao_1629256133,이마트24 고대중앙도서관점,고려대학교,,서울 성북구 안암로 145,37.5908849389296,127.034160584818,,,,,,,,http://place.map.kakao.com/1629256133,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 중앙도서관; category=가정,생활 > 편의점 > 이마트24"
kakao_532829092,고려대학교 서울캠퍼스 애기능생활관 학생식당,고려대학교,02-3290-4351,서울 성북구 안암로 145,37.58443737551204,127.02748914364248,,,,,,,,http://place.map.kakao.com/532829092,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,source_query=고려대학교 생활관; category=음식점 > 구내식당
kakao_17567839,고려대학교 체육생활관,고려대학교,,서울 성북구 종암로 13,37.5921405730062,127.035345532981,,,,,,,,http://place.map.kakao.com/17567839,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 생활관; category=교육,학문 > 학교부속시설"
kakao_933806302,동덕여자대학교 제2생활관,고려대학교,02-940-4913,서울 성북구 종암로 123,37.600992541567095,127.03317546799266,,,,,,,,http://place.map.kakao.com/933806302,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 생활관; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_17565411,고려대학교 애기능생활관,고려대학교,,서울 성북구 안암로 145,37.5844626117563,127.027452923397,,,,,,,,http://place.map.kakao.com/17565411,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 생활관; category=교육,학문 > 학교부속시설"
kakao_26440587,대광고등학교 생활관,고려대학교,,서울 동대문구 안암로 6,37.5785452963478,127.0256258328,,,,,,,,http://place.map.kakao.com/26440587,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 생활관; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_2086523497,고대빵 본점,고려대학교,02-3290-4065,서울 성북구 안암로 145,37.584331950617035,127.02752646650933,,,,,,,,http://place.map.kakao.com/2086523497,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 생활관; category=음식점 > 간식 > 제과,베이커리"
kakao_401439124,삼성웰스토리 고대애기능학생식당,고려대학교,02-3290-4351,서울 성북구 안암로 145,37.5844554151238,127.027404237334,,,,,,,,http://place.map.kakao.com/401439124,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 생활관; category=서비스,산업 > 식품 > 식품서비스업"
kakao_1170826569,커피앤,고려대학교,02-3290-4351,서울 성북구 안암로 145,37.58446441321,127.027455188404,,,,,,,,http://place.map.kakao.com/1170826569,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,source_query=고려대학교 생활관; category=음식점 > 카페
kakao_13723619,고려대학교 뇌영상센터,고려대학교,02-3290-3890,서울 성북구 안암로 145,37.58442837612447,127.02744385344748,,,,,,,,http://place.map.kakao.com/13723619,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 생활관; category=교육,학문 > 학교부속시설"
kakao_2034638120,케이유융합소프트웨어연구센터,고려대학교,,서울 성북구 안암로 145,37.5844527124073,127.027403104171,,,,,,,,http://place.map.kakao.com/2034638120,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 생활관; category=서비스,산업 > 인터넷,IT > 소프트웨어"
kakao_22282053,고려대학교 안암글로벌하우스,고려대학교,02-3290-1555,서울 성북구 안암로 145,37.591364683924226,127.02925351468936,,,,,,,,http://place.map.kakao.com/22282053,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_21339401,제천학사,고려대학교,02-921-2940,서울 성북구 안암로9가길 57,37.5821741287266,127.027279998069,,,,,,,,http://place.map.kakao.com/21339401,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_26303171,서울포항학사,고려대학교,02-921-5245,서울 동대문구 무학로 200,37.5821122111707,127.02996087606,,,,,,,,http://place.map.kakao.com/26303171,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_258477167,재경포항학사,고려대학교,02-921-5245,서울 동대문구 무학로 200,37.5820365300195,127.029951788644,,,,,,,,http://place.map.kakao.com/258477167,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_587404048,가평장학관,고려대학교,,서울 성북구 안암로9가길 73,37.582401024423,127.02794125146538,,,,,,,,http://place.map.kakao.com/587404048,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_10475685,성신여자대학교 성미료,고려대학교,02-920-7343,서울 성북구 보문로30가길 41-39,37.5905940800986,127.022151643569,,,,,,,,http://place.map.kakao.com/10475685,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_1188727932,성신여자대학교 성미관,고려대학교,,서울 성북구 보문로34가길 17,37.5923874633116,127.019853620886,,,,,,,,http://place.map.kakao.com/1188727932,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_26184518,서울구미학숙,고려대학교,02-6959-9103,서울 성북구 보문로32길 30,37.5898379515601,127.018007369456,,,,,,,,http://place.map.kakao.com/26184518,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 기숙사; category=부동산 > 주거시설 > 기숙사,기숙시설"
kakao_21268327,서울동대문경찰서,고려대학교,02-968-0112,서울 동대문구 약령시로21길 29,37.5850804205685,127.045762797538,,,,,,,,http://place.map.kakao.com/21268327,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서"
kakao_572822781,서울종암경찰서,고려대학교,182,서울 성북구 종암로 137,37.60202348733786,127.0324103972117,,,,,,,,http://place.map.kakao.com/572822781,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서"
kakao_7942210,서울성북경찰서,고려대학교,182,서울 성북구 보문로 170,37.58976252818428,127.0162138625881,,,,,,,,http://place.map.kakao.com/7942210,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서"
kakao_8075421,제기파출소,고려대학교,02-961-4304,서울 동대문구 약령시로17길 59-11,37.585561138103,127.042026867287,,,,,,,,http://place.map.kakao.com/8075421,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서 > 파출소"
kakao_21267659,종암파출소,고려대학교,02-3396-7690,서울 성북구 종암로23길 52,37.60009567675597,127.03126356250864,,,,,,,,http://place.map.kakao.com/21267659,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서 > 파출소"
kakao_1757243924,청량리파출소,고려대학교,02-961-4303,서울 동대문구 약령시로21길 15,37.58408952045192,127.0452640374931,,,,,,,,http://place.map.kakao.com/1757243924,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서 > 파출소"
kakao_21264956,안암지구대,고려대학교,02-920-1820,서울 성북구 지봉로21길 45,37.58672072369921,127.01659815312347,,,,,,,,http://place.map.kakao.com/21264956,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=사회,공공기관 > 행정기관 > 경찰서 > 지구대"
kakao_27540536,서울종암경찰서 종암교통센터,고려대학교,02-3396-7633,서울 성북구 종암로 45,37.5944253884375,127.0356772521,,,,,,,,http://place.map.kakao.com/27540536,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=사회,공공기관 > 행정기관부속시설"
kakao_8256332,서울동대문경찰서 민원실,고려대학교,02-961-4324,서울 동대문구 약령시로21길 29,37.5851344678433,127.045794531742,,,,,,,,http://place.map.kakao.com/8256332,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=사회,공공기관 > 행정기관부속시설"
kakao_15141347,동대문경찰서교차로,고려대학교,,서울 동대문구 청량리동,37.5831492615295,127.044267173807,,,,,,,,http://place.map.kakao.com/15141347,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=고려대학교 경찰서; category=교통,수송 > 도로시설 > 교차로"
kakao_1875767410,분당선 왕십리역 유실물센터,한양대학교,,서울 성동구 왕십리광장로 17,37.5606443331455,127.038784939472,,,,,,,,http://place.map.kakao.com/1875767410,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=한양대학교 유실물; category=서비스,산업 > 관리,운영 > 기차역관리운영"
kakao_1316730772,"서울교통공사 5,8호선 왕십리역유실물센터",한양대학교,02-6311-6765,서울 성동구 왕십리로 지하 300,37.5612162476246,127.036648358303,,,,,,,,http://place.map.kakao.com/1316730772,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=한양대학교 유실물; category=서비스,산업 > 관리,운영 > 기차역관리운영"
kakao_979737139,닛산 인피니티 성수서비스센터,한양대학교,02-460-9999,서울 성동구 왕십리로 130,37.54919414862799,127.04474500635311,,,,,,,,http://place.map.kakao.com/979737139,kakao_local_api,https://developers.kakao.com/docs/en/local/dev-guide,auto_collected,,"source_query=한양대학교 종합서비스센터; category=교통,수송 > 자동차 > 자동차정비"
